Address,Baths Full,Baths Half,Beds Total,Sq Ft Total,Postal City,County,DOM,Expiration Date,# of Fireplaces,Garage Spaces,HOA Amenities,HOA Exist YN,HOA Fee,HOA Fee Covers,HOA Name Text,HOA Phone,List Price,Listing Date,Acres,Lot Size,Sale Date,Room Count,MLS Number,Original List Date,Original List Price,Parcel Number,Property Type,Longitude,Latitude,Close Date,Sale Price,State,Status,Status Change Timestamp,View,Year Built,Zip Code,Unit Number,Buyer's Financing
843 South Van Ness Avenue,2,0,3,2018.0,San Francisco,San Francisco,41,05/09/2010 12:00:00 AM,1.0,0.0,,True,443.0,,843 S. Van Ness Homeowners Association,(415) 221-6151,879000,02/24/2010 12:00:00 AM,,0.0,04/06/2010 12:00:00 AM,0,SF366519,02/24/2010 12:00:00 AM,879000,3594-098,Residential,-122.416796,37.75971,04/07/2010 12:00:00 AM,863000,California,Sold,04/07/2010 12:00:00 AM,"City Lights, Panoramic, Twin Peaks",2003.0,94110,7,Not Reported
677 Arguello Boulevard,3,0,3,1335.0,San Francisco,San Francisco,25,06/02/2009 12:00:00 AM,1.0,0.0,,True,345.0,", Insurance - Homeowners , Water",,,795000,06/15/2006 12:00:00 AM,,0.0,07/10/2006 12:00:00 AM,0,SF308334,06/15/2006 12:00:00 AM,795000,1544-066,Residential,-122.458976,37.777979,07/21/2006 12:00:00 AM,862000,California,Sold,07/25/2006 12:00:00 AM,Park,1998.0,94118,102,Conventional Loan
2075 Sutter Street,2,0,2,1068.0,San Francisco,San Francisco,14,12/31/2013 12:00:00 AM,1.0,0.0,,True,587.0,,,,820000,05/20/2013 12:00:00 AM,,0.0,06/03/2013 12:00:00 AM,0,SF408419,05/20/2013 12:00:00 AM,820000,0683-067,Residential,-122.434559,37.785793,06/17/2013 12:00:00 AM,861000,California,Sold,06/17/2013 12:00:00 AM,,1992.0,94115,521,Not Reported
1601 Pacific Avenue,2,0,3,1190.0,San Francisco,San Francisco,55,12/31/2012 12:00:00 AM,1.0,0.0,Roof Deck,True,544.0,"Maintenance - Exterior, , Heating, Water",,,859000,09/07/2012 12:00:00 AM,,0.0,11/01/2012 12:00:00 AM,0,SF400137,09/07/2012 12:00:00 AM,859000,0595-151,Residential,-122.421818,37.794849,11/08/2012 12:00:00 AM,861000,California,Sold,11/09/2012 12:00:00 AM,,2000.0,94109,206,Conventional Loan
122 Galewood Circle,2,1,3,2300.0,San Francisco,San Francisco,40,07/27/2008 12:00:00 AM,1.0,0.0,,True,235.0,"Management Fee, , Landscaping/Gardening, Insurance - Homeowners",,,845000,02/28/2008 12:00:00 AM,,0.0,04/08/2008 12:00:00 AM,0,SF337732,02/28/2008 12:00:00 AM,865000,2737-008,Residential,-122.457008,37.751657,05/08/2008 12:00:00 AM,861000,California,Sold,05/08/2008 12:00:00 AM,"Hills, Forest/Woods",1978.0,94131,,Not Reported
201 Friedell Street,2,1,3,1437.0,San Francisco,San Francisco,22,05/31/2026 12:00:00 AM,0.0,2.0,"Park, Garden/ Greenbelt/ Trails, Playground, Dog Park, Trail(s)",True,540.0,"Maintenance - Exterior, Landscaping/Gardening, Insurance - Structure, Common Area Gas, Maintenance - Common Area",The Townhomes at the Shipyard,,795000,02/26/2026 12:00:00 AM,0.41,17869.0,03/26/2026 12:00:00 AM,0,SF426106708,02/26/2026 12:00:00 AM,795000,4591-C456,Residential,-122.369641,37.728404,04/09/2026 12:00:00 AM,860000,California,Sold,04/09/2026 12:00:00 AM,"Bay, City, Water, Downtown",2016.0,94124,,Conventional Loan
322 Bayview Cir,2,0,2,1317.0,San Francisco,San Francisco,7,,1.0,1.0,,True,430.0,"Maintenance - Exterior, Management Fee, Water/Sewer",CALL LISTING AGENT,(888) 823-4304,759000,03/01/2023 12:00:00 AM,0.03,1420.0,03/08/2023 12:00:00 AM,0,CC41020436,,759000,5335-A032,Residential,-122.396868,37.734187,03/29/2023 12:00:00 AM,860000,California,Sold,03/29/2023 12:00:00 AM,San Francisco,1986.0,94124,,Conventional Loan
160 Jerrold Avenue,2,0,3,1325.0,San Francisco,San Francisco,99,09/15/2022 12:00:00 AM,1.0,0.0,,True,496.0,"Common Area Gas, Maintenance - Common Area, Insurance - Structure, Maintenance - Exterior, Landscaping/Gardening, Roof, Water",Morgan Heights,(415) 561-0800,850000,05/25/2022 12:00:00 AM,2.55,111078.0,09/11/2022 12:00:00 AM,0,SF422660192,05/25/2022 12:00:00 AM,850000,4591-029,Residential,-122.371822,37.728993,09/13/2022 12:00:00 AM,860000,California,Sold,09/13/2022 12:00:00 AM,"Bay, Bay Bridge, Bridge(s), City Lights, Hills, Mt. Diablo",1989.0,94124,,Conventional Loan
10 CLEARVIEW Court,2,0,2,1301.0,San Francisco,San Francisco,32,06/30/2022 12:00:00 AM,0.0,0.0,,True,426.0,"Common Area Gas, Maintenance - Common Area, Water",Silverview Terrace Homeowners Associatio,(888) 823-4304,850000,01/13/2022 12:00:00 AM,0.045,1937.0,02/14/2022 12:00:00 AM,0,SF422618771,01/13/2022 12:00:00 AM,838000,5335-A081,Residential,-122.395386,37.733384,03/11/2022 12:00:00 AM,860000,California,Sold,03/11/2022 12:00:00 AM,,1984.0,94124,,Conventional Loan
15 Teresita Boulevard,2,0,2,860.0,San Francisco,San Francisco,15,10/31/2021 12:00:00 AM,0.0,0.0,Security Gate(s),True,450.0,"Insurance, Insurance - Structure, Landscaping/Gardening, Management Fee, Sewer, Water",,,849000,09/16/2021 12:00:00 AM,,0.0,10/01/2021 12:00:00 AM,0,SF421594951,09/16/2021 12:00:00 AM,849000,2901-A053,Residential,-122.451787,37.745093,10/29/2021 12:00:00 AM,860000,California,Sold,10/29/2021 12:00:00 AM,,1990.0,94127,3,Terms - 1031 Exchange
350 Velasco Avenue,2,1,4,1726.0,San Francisco,San Francisco,0,12/31/2021 12:00:00 AM,0.0,0.0,,True,148.0,Management Fee,Geneva Terrace Property Owners,(415) 956-6000,798000,08/26/2021 12:00:00 AM,0.033,1454.0,08/26/2021 12:00:00 AM,0,SF421588302,08/26/2021 12:00:00 AM,798000,6373-015,Residential,-122.415291,37.708959,09/29/2021 12:00:00 AM,860000,California,Sold,09/29/2021 12:00:00 AM,,1965.0,94134,,Conventional Loan
47 Rebecca Lane,0,0,2,1219.0,San Francisco,San Francisco,11,05/07/2021 12:00:00 AM,0.0,0.0,,True,65.0,"Common Area Gas, Maintenance - Common Area, Management Fee, Maintenance - Road","CitiScape Property Management Group, LLC",(415) 805-9066,840000,03/26/2021 12:00:00 AM,0.025,1104.0,04/06/2021 12:00:00 AM,0,SF421532652,03/26/2021 12:00:00 AM,840000,4720-095,Residential,-122.383121,37.737686,04/30/2021 12:00:00 AM,860000,California,Sold,04/30/2021 12:00:00 AM,,1992.0,94124,,Conventional Loan
2655 Bush Street,1,1,1,793.0,San Francisco,San Francisco,10,04/30/2019 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility, Roof Deck",True,764.0,"Management Fee, Maintenance - Exterior, Gas, , Landscaping/Gardening, Insurance - Homeowners , Water",,,799000,01/15/2019 12:00:00 AM,,0.0,01/25/2019 12:00:00 AM,0,SF477524,01/15/2019 12:00:00 AM,799000,1052-063,Residential,-122.440802,37.785944,02/26/2019 12:00:00 AM,860000,California,Sold,02/26/2019 12:00:00 AM,,2017.0,94115,119,Conventional Loan
115 Topaz Way,3,0,3,2047.0,San Francisco,San Francisco,13,03/28/2013 12:00:00 AM,1.0,0.0,,True,495.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Water",CitiScape Property Mngt. - Lori Eppstein,(415) 401-2055,799000,11/28/2012 12:00:00 AM,,0.0,12/11/2012 12:00:00 AM,0,SF403199,11/28/2012 12:00:00 AM,799000,7533-005,Residential,-122.436134,37.741095,01/15/2013 12:00:00 AM,860000,California,Sold,01/15/2013 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Park, Panoramic, San Francisco",1978.0,94131,,Conventional Loan
130 Langton Street,1,1,2,1000.0,San Francisco,San Francisco,34,06/26/2020 12:00:00 AM,1.0,0.0,,True,150.0,,,,875000,04/24/2020 12:00:00 AM,,0.0,05/28/2020 12:00:00 AM,0,SF497247,04/24/2020 12:00:00 AM,875000,3755-168,Residential,-122.40797,37.775755,06/29/2020 12:00:00 AM,860000,California,Sold,08/14/2020 3:35:22 PM,"City Lights, Downtown",1906.0,94103,,Conventional Loan
583 Donahue Street,2,0,2,0.0,San Francisco,San Francisco,36,07/31/2016 12:00:00 AM,0.0,0.0,"Garden/ Greenbelt/ Trails, Playground, Trail(s)",True,234.0,,,,875000,03/16/2016 12:00:00 AM,,0.0,04/21/2016 12:00:00 AM,0,SF443194,03/16/2016 12:00:00 AM,849000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.370492,37.728398,05/27/2016 12:00:00 AM,860000,California,Sold,05/27/2016 12:00:00 AM,"City Lights, Mountains, Water",2015.0,94124,,All Cash No Loans
115 Lake Merced Hills,2,1,3,1904.0,San Francisco,San Francisco,5,07/30/2014 12:00:00 AM,1.0,0.0,"Club House, Garden/ Greenbelt/ Trails, Sauna/ Spa/ Hot Tub, Tennis Court(s)",True,564.0,"Management Fee, Electricity, Maintenance - Exterior, , Landscaping/Gardening, Security Service, Water",Lake Merced Hill HOA,,749000,05/01/2014 12:00:00 AM,,0.0,05/06/2014 12:00:00 AM,0,SF420107,05/01/2014 12:00:00 AM,749000,7381-054,Residential,-122.494838,37.722672,05/30/2014 12:00:00 AM,860000,California,Sold,05/30/2014 12:00:00 AM,"Golf Course, Garden/Greenbelt",1975.0,94132,,All Cash No Loans
1337 Natoma Street,2,1,2,1353.0,San Francisco,San Francisco,13,12/05/2012 12:00:00 AM,1.0,0.0,Roof Deck,True,342.0,,,,795000,09/06/2012 12:00:00 AM,,0.0,09/19/2012 12:00:00 AM,0,SF400510,09/06/2012 12:00:00 AM,795000,3548-101,Residential,-122.418344,37.767797,09/27/2012 12:00:00 AM,860000,California,Sold,10/08/2012 12:00:00 AM,"City Lights, Downtown, Panoramic, San Francisco, Twin Peaks",1906.0,94103,3,All Cash No Loans
801 Indiana,2,1,2,1575.0,San Francisco,San Francisco,52,10/23/2012 12:00:00 AM,0.0,0.0,"Club House, Gym/ Exercise Facility",True,489.0,"Management Fee, , Landscaping/Gardening",,,860000,05/19/2012 12:00:00 AM,,0.0,07/10/2012 12:00:00 AM,0,SF397101,05/19/2012 12:00:00 AM,860000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.390931,37.760192,07/12/2012 12:00:00 AM,860000,California,Sold,07/15/2012 12:00:00 AM,"City Lights, Downtown",2009.0,94107,564,Not Reported
801 Indiana,0,0,0,1525.0,San Francisco,San Francisco,54,08/31/2012 12:00:00 AM,0.0,0.0,"Club House, Gym/ Exercise Facility",True,489.0,"Management Fee, , Landscaping/Gardening",,,875000,04/12/2012 12:00:00 AM,,0.0,06/05/2012 12:00:00 AM,0,SF395792,04/12/2012 12:00:00 AM,875000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.390931,37.760192,06/08/2012 12:00:00 AM,860000,California,Sold,06/09/2012 12:00:00 AM,"City Lights, Downtown",2009.0,94107,563,Not Reported
2488 Sutter Street,2,0,2,1615.0,San Francisco,San Francisco,91,03/01/2011 12:00:00 AM,1.0,0.0,,True,173.0,", Insurance - Homeowners , Water",,,899000,11/05/2010 12:00:00 AM,,0.0,02/04/2011 12:00:00 AM,0,SF378067,11/05/2010 12:00:00 AM,999000,1052-038,Residential,-122.441283,37.785213,02/16/2011 12:00:00 AM,860000,California,Sold,02/22/2011 12:00:00 AM,,2000.0,94115,3,Not Reported
156 Lombard Street,2,1,2,1353.0,San Francisco,San Francisco,54,12/31/2006 12:00:00 AM,1.0,0.0,Gym/ Exercise Facility,True,940.0,"Cable/Dish, Door Person, Electricity, Maintenance - Exterior, , Heating, Insurance - Homeowners , Water",,,849000,09/06/2006 12:00:00 AM,,0.0,10/30/2006 12:00:00 AM,0,SF312478,09/06/2006 12:00:00 AM,875000,0059-186,Residential,-122.404074,37.804361,11/21/2006 12:00:00 AM,860000,California,Sold,11/21/2006 12:00:00 AM,"Bay, Bay Bridge, Partial, Water",1975.0,94111,22,Not Reported
88 King Street,2,1,2,1492.0,San Francisco,San Francisco,98,08/31/2006 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Car Wash Area, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility, Roof Deck, Sauna, Sauna/ Spa/ Hot Tub",True,711.0,"Management Fee, Door Person, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Security Service, Water",The Towers HOA,(415) 281-0351,899000,04/21/2006 12:00:00 AM,,0.0,07/28/2006 12:00:00 AM,0,SF305043,04/21/2006 12:00:00 AM,999000,3793-020,Residential,-122.389222,37.780674,08/10/2006 12:00:00 AM,860000,California,Sold,08/10/2006 12:00:00 AM,Garden/Greenbelt,2000.0,94107,124,Not Reported
5011 Diamond Heights Boulevard,3,0,3,2173.0,San Francisco,San Francisco,7,10/31/2005 12:00:00 AM,0.0,0.0,,True,533.0,"Management Fee, Landscaping/Gardening, Insurance - Homeowners",,,849000,04/15/2005 12:00:00 AM,,0.0,04/22/2005 12:00:00 AM,0,SF287211,04/15/2005 12:00:00 AM,849000,7501-145,Residential,-122.442477,37.742372,05/27/2005 12:00:00 AM,860000,California,Sold,05/31/2005 12:00:00 AM,"City Lights, Panoramic, Water",1979.0,94131,,Not Reported
158 Lake Merced Hills,2,1,3,2062.0,San Francisco,San Francisco,35,07/23/2005 12:00:00 AM,1.0,0.0,"Club House, Sauna, Sauna/ Spa/ Hot Tub, Tennis Court(s)",True,370.0,,,,799000,03/21/2005 12:00:00 AM,,0.0,04/25/2005 12:00:00 AM,0,SF285794,03/21/2005 12:00:00 AM,799000,7381-030,Residential,-122.494838,37.722672,05/11/2005 12:00:00 AM,860000,California,Sold,05/12/2005 12:00:00 AM,"Golf Course, Lake",1975.0,94132,,Conventional Loan
1015 Tennessee Street,3,0,2,1500.0,San Francisco,San Francisco,34,11/17/2011 12:00:00 AM,1.0,0.0,,True,291.0,", Insurance - Homeowners , Water","1011, 1013 & 1015 Tennessee HOA",,859000,02/17/2011 12:00:00 AM,,0.0,03/23/2011 12:00:00 AM,0,SF381291,02/17/2011 12:00:00 AM,859000,NewO-rUnderC-onstruc-tion,Residential,-122.389079,37.759115,03/31/2011 12:00:00 AM,859000,California,Sold,03/31/2011 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Panoramic, San Francisco",2011.0,94107,,Conventional Loan
525 Gough,2,0,3,1374.0,San Francisco,San Francisco,42,08/04/2005 12:00:00 AM,1.0,0.0,,True,309.0,"Maintenance - Exterior, , Insurance - Homeowners , Water",,,859000,05/04/2005 12:00:00 AM,,0.0,06/15/2005 12:00:00 AM,0,SF287907,05/04/2005 12:00:00 AM,859000,NewO-rUnderC-onstruc-tion,Residential,-122.423658,37.778294,06/24/2005 12:00:00 AM,859000,California,Sold,06/29/2005 12:00:00 AM,Garden/Greenbelt,2005.0,94102,303,Not Reported
525 Gough,2,0,3,1369.0,San Francisco,San Francisco,42,08/04/2005 12:00:00 AM,1.0,0.0,,True,309.0,"Maintenance - Exterior, , Insurance - Homeowners , Water",,,859000,05/04/2005 12:00:00 AM,,0.0,06/15/2005 12:00:00 AM,0,SF287906,05/04/2005 12:00:00 AM,859000,NewO-rUnderC-onstruc-tion,Residential,-122.423658,37.778294,06/30/2005 12:00:00 AM,859000,California,Sold,07/08/2005 12:00:00 AM,Garden/Greenbelt,2005.0,94102,301,Not Reported
500 Masonic Avenue,2,1,2,1220.0,San Francisco,San Francisco,24,07/01/2007 12:00:00 AM,0.0,0.0,Roof Deck,True,455.0,", Heating, Security Service, Water",,,862500,03/15/2007 12:00:00 AM,,0.0,04/08/2007 12:00:00 AM,0,SF321580,03/15/2007 12:00:00 AM,862500,1175-021,Residential,-122.446264,37.77663,05/01/2007 12:00:00 AM,858500,California,Sold,05/07/2007 12:00:00 AM,"City Lights, Downtown, Mountains",2001.0,94117,1,Not Reported
601 Van Ness Avenue,2,0,2,1014.0,San Francisco,San Francisco,52,12/31/2019 12:00:00 AM,1.0,0.0,"Gym/ Exercise Facility, Sauna/ Spa/ Hot Tub",True,1030.0,"Management Fee, Cable/Dish, Insurance - Earthquake, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Other, Security Service, Water",Opera Plaza HOA,(415) 474-0317,859000,09/06/2019 12:00:00 AM,,0.0,10/28/2019 12:00:00 AM,0,SF489185,09/06/2019 12:00:00 AM,880000,0762-078,Residential,-122.421525,37.781365,12/03/2019 12:00:00 AM,858000,California,Sold,12/03/2019 12:00:00 AM,,1982.0,94102,78,Not Reported
3190 Scott,2,0,2,0.0,San Francisco,San Francisco,41,12/31/2011 12:00:00 AM,1.0,0.0,,True,428.0,"Maintenance - Exterior, , Insurance - Homeowners , Water",,,859000,03/18/2011 12:00:00 AM,,0.0,04/28/2011 12:00:00 AM,0,SF382531,03/18/2011 12:00:00 AM,929000,NewO-rUnderC-onstruc-tion,Residential,-122.44065,37.799048,04/28/2011 12:00:00 AM,856000,California,Sold,05/01/2011 12:00:00 AM,"Golden Gate Bridge, Marina",2010.0,94123,305,Conventional Loan
121 Diamond Cove Terrace,2,1,2,1390.0,San Francisco,San Francisco,91,12/20/2025 12:00:00 AM,0.0,2.0,,True,477.0,,,,898000,09/05/2025 12:00:00 AM,0.2,8709.0,12/05/2025 12:00:00 AM,0,SF425070236,09/05/2025 12:00:00 AM,998000,4991-741,Residential,-122.394064,37.713014,12/15/2025 12:00:00 AM,855000,California,Sold,12/15/2025 12:00:00 AM,,2011.0,94134,,Conventional Loan
134 Langton Street,1,1,2,1000.0,San Francisco,San Francisco,52,11/04/2017 12:00:00 AM,1.0,0.0,,True,100.0,,,,799000,09/15/2017 12:00:00 AM,,0.0,11/06/2017 12:00:00 AM,0,SF462691,09/15/2017 12:00:00 AM,899000,3755-173,Residential,-122.407909,37.775705,11/13/2017 12:00:00 AM,855000,California,Sold,11/30/2017 12:00:00 AM,Garden/Greenbelt,1906.0,94103,A,Conventional Loan
167 Shipley Street,1,0,2,0.0,San Francisco,San Francisco,17,12/31/2015 12:00:00 AM,0.0,0.0,,True,465.0,,,,825000,04/03/2015 12:00:00 AM,,0.0,04/20/2015 12:00:00 AM,0,SF431328,04/03/2015 12:00:00 AM,825000,3752-112,Residential,-122.401966,37.780478,05/14/2015 12:00:00 AM,855000,California,Sold,05/14/2015 12:00:00 AM,,1992.0,94107,,Conventional Loan
1601 Pacific Avenue,2,1,2,1337.0,San Francisco,San Francisco,41,12/31/2012 12:00:00 AM,1.0,0.0,Roof Deck,True,552.0,"Maintenance - Exterior, , Heating, Water",,,879000,05/03/2012 12:00:00 AM,,0.0,06/13/2012 12:00:00 AM,0,SF398489,05/03/2012 12:00:00 AM,879000,0595-149,Residential,-122.421818,37.794849,06/26/2012 12:00:00 AM,855000,California,Sold,07/02/2012 12:00:00 AM,City Lights,2000.0,94109,204,Conventional Loan
2125 Bryant,2,1,3,0.0,San Francisco,San Francisco,149,06/20/2010 12:00:00 AM,0.0,0.0,"Barbecue Area, Garden/ Greenbelt/ Trails",True,503.0,"Maintenance - Exterior, Gas, , Landscaping/Gardening, Water",,,875000,10/20/2009 12:00:00 AM,,0.0,03/20/2010 12:00:00 AM,0,SF362817,10/20/2009 12:00:00 AM,921000,NewO-rUnderC-onstruc-tion,Residential,-122.40965,37.759542,03/23/2010 12:00:00 AM,855000,California,Sold,03/26/2010 12:00:00 AM,"City Lights, Hills",2009.0,94110,318,All Cash No Loans
2075 Sutter Street,2,0,2,0.0,San Francisco,San Francisco,44,06/28/2005 12:00:00 AM,1.0,0.0,,True,458.0,"Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",,,775000,03/28/2005 12:00:00 AM,,0.0,05/11/2005 12:00:00 AM,0,SF285966,03/28/2005 12:00:00 AM,775000,0683-045,Residential,-122.434559,37.785793,05/12/2005 12:00:00 AM,855000,California,Sold,05/12/2005 12:00:00 AM,,1992.0,94115,215,Not Reported
132 Gold Mine Drive,2,0,3,1387.0,San Francisco,San Francisco,35,06/20/2005 12:00:00 AM,1.0,0.0,,True,20.0,,Gold Mine Terrce,,688000,01/20/2005 12:00:00 AM,,0.0,02/24/2005 12:00:00 AM,0,SF283222,01/20/2005 12:00:00 AM,688000,7522-037,Residential,-122.438702,37.742726,03/03/2005 12:00:00 AM,851000,California,Sold,03/04/2005 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Garden/Greenbelt, Hills, Panoramic, San Francisco, Twin Peaks, Water, Forest/Woods",1973.0,94131,,Other
253 Friedell Street,2,1,3,1318.0,San Francisco,San Francisco,137,07/31/2019 12:00:00 AM,0.0,0.0,,True,340.0,,!st Residential Services,(415) 321-8187,849950,12/29/2018 12:00:00 AM,,0.0,05/15/2019 12:00:00 AM,0,SF479674,12/29/2018 12:00:00 AM,849500,4591-C462,Residential,-122.369897,37.728159,06/27/2019 12:00:00 AM,850450,California,Sold,06/27/2019 12:00:00 AM,City Lights,2016.0,94412,,Conventional Loan
253 Friedell Street,2,1,3,1318.0,San Francisco,San Francisco,110,07/31/2019 12:00:00 AM,,1.0,,True,340.0,"Common Area Electricity, Common Area Gas, Insurance - Common Area, Maintenance - Road",First Services Residential,(415) 321-8187,849950,01/20/2019 12:00:00 AM,0.069,3000.0,06/13/2019 12:00:00 AM,0,ML81735901,01/20/2019 11:59:17 AM,849500,4591C-462,Residential,-122.36975,37.728258,06/27/2019 12:00:00 AM,850450,California,Sold,06/28/2019 12:00:00 AM,Neighborhood,2016.0,94124,,Conventional Loan
293 Friedell Street,2,1,3,1344.0,San Francisco,San Francisco,59,06/11/2024 12:00:00 AM,0.0,0.0,"Park, Garden/ Greenbelt/ Trails, Barbecue Area, Playground, Trail(s)",True,411.0,"Maintenance - Exterior, Landscaping/Gardening, Common Area Gas, Maintenance - Common Area",The Townhomes at the Shipyard Owners Ass,,795000,01/26/2024 12:00:00 AM,0.41,17869.0,03/25/2024 12:00:00 AM,0,SF424002957,01/26/2024 12:00:00 AM,795000,4591-C466,Residential,-122.370041,37.728031,04/10/2024 12:00:00 AM,850000,California,Sold,04/10/2024 12:00:00 AM,,2016.0,94124,,Other
1063 Capitol Avenue,2,0,3,1446.0,San Francisco,San Francisco,9,09/14/2017 12:00:00 AM,1.0,0.0,,True,315.0,Landscaping/Gardening,,,799888,06/14/2017 12:00:00 AM,,0.0,06/23/2017 12:00:00 AM,0,SF459307,06/14/2017 12:00:00 AM,799888,6985-029,Residential,-122.459712,37.721397,08/18/2017 12:00:00 AM,850000,California,Sold,08/18/2017 12:00:00 AM,,1985.0,94112,29,Conventional Loan
2655 Bush Street,1,1,1,793.0,San Francisco,San Francisco,107,12/30/2016 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility, Roof Deck",True,762.0,"Management Fee, Maintenance - Exterior, Gas, , Landscaping/Gardening, Insurance - Homeowners , Water",,,869000,06/02/2016 12:00:00 AM,,0.0,09/17/2016 12:00:00 AM,0,SF446364,06/02/2016 12:00:00 AM,869000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.440802,37.785944,03/15/2017 12:00:00 AM,850000,California,Sold,03/15/2017 12:00:00 AM,,2016.0,94115,119,Conventional Loan
1775 Quesada Avenue,2,1,2,1233.0,San Francisco,San Francisco,42,11/07/2018 12:00:00 AM,1.0,0.0,,True,150.0,"Insurance - Homeowners , Water",,,839000,08/15/2018 12:00:00 AM,,0.0,09/26/2018 12:00:00 AM,0,SF474631,08/15/2018 12:00:00 AM,899000,5338-059,Residential,-122.392974,37.733902,10/11/2018 12:00:00 AM,850000,California,Sold,10/16/2018 12:00:00 AM,"Bay, City Lights, Hills",0.0,94124,,Not Reported
601 Van Ness Avenue,2,0,2,1286.0,San Francisco,San Francisco,62,09/15/2017 12:00:00 AM,1.0,0.0,"Club House, Game Court - Indoor, Gym/ Exercise Facility, Racquetball, Sauna, Sauna/ Spa/ Hot Tub",True,936.0,"Cable/Dish, Door Person, Insurance - Earthquake, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Other, Security Service, Water",Opera Plaza Homeowners Association,,899000,05/31/2017 12:00:00 AM,,0.0,08/01/2017 12:00:00 AM,0,SF458638,05/31/2017 12:00:00 AM,899000,0762-076,Residential,-122.421525,37.781365,08/11/2017 12:00:00 AM,850000,California,Sold,08/11/2017 12:00:00 AM,"Hills, Partial, Twin Peaks",1982.0,94102,76,Conventional Loan
601 Van Ness Avenue,2,0,2,1160.0,San Francisco,San Francisco,124,09/21/2017 12:00:00 AM,1.0,0.0,"Game Court - Indoor, Gym/ Exercise Facility, Putting Green, Racquetball",True,936.0,"Door Person, Insurance - Earthquake, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Security Service, Water",Opera Plaza HOA,(415) 474-0317,849000,04/28/2017 12:00:00 AM,,0.0,08/31/2017 12:00:00 AM,0,SF457435,04/28/2017 12:00:00 AM,839000,0762-070,Residential,-122.421525,37.781365,09/20/2017 12:00:00 AM,850000,California,Sold,09/20/2017 12:00:00 AM,,1982.0,94102,70,Not Reported
